source,source_version,original_name,normalized_name,occurrence_count,occupation_count,hot_technology_count,in_demand_count
O*NET,31.0,AlgoLab Raster to Vector Conversion Toolkit,algolab raster to vector conversion toolkit,1,1,0,0
O*NET,31.0,Algorithm Compu-Ceph,algorithm compu-ceph,1,1,0,0
O*NET,31.0,Algorithmic language ALGOL,algorithmic language algol,3,3,0,0
O*NET,31.0,Algorithmic software,algorithmic software,1,1,0,0
O*NET,31.0,Alias Wavefront Design Studio,alias wavefront design studio,1,1,0,0
O*NET,31.0,Alibre Design,alibre design,1,1,0,0
O*NET,31.0,Aline GRC,aline grc,1,1,0,0
O*NET,31.0,Aljex Inventory,aljex inventory,1,1,0,0
O*NET,31.0,ALK Technologies FleetSuite,alk technologies fleetsuite,1,1,0,0
O*NET,31.0,ALK Technologies PC*Miler,alk technologies pc*miler,2,2,0,0
O*NET,31.0,Allaire ColdFusion,allaire coldfusion,2,2,0,0
O*NET,31.0,Allegro Landmark,allegro landmark,1,1,0,0
O*NET,31.0,Allen Bradley PanelView,allen bradley panelview,1,1,0,0
O*NET,31.0,Allergenic diet software,allergenic diet software,1,1,0,0
O*NET,31.0,Alliance Automotive Shop Controller,alliance automotive shop controller,1,1,0,0
O*NET,31.0,Allied Financial Software Act4Advisors,allied financial software act4advisors,1,1,0,0
O*NET,31.0,AllNetic Working Time Tracker,allnetic working time tracker,1,1,0,0
O*NET,31.0,Allscripts Canopy,allscripts canopy,1,1,0,0
O*NET,31.0,Allscripts EHR,allscripts ehr,2,2,0,0
O*NET,31.0,Allscripts healthcare automation software,allscripts healthcare automation software,4,4,0,0
O*NET,31.0,Allscripts Payerpath,allscripts payerpath,1,1,0,0
O*NET,31.0,Allscripts PM,allscripts pm,9,9,0,0
O*NET,31.0,Allscripts Professional EHR,allscripts professional ehr,12,12,0,0
O*NET,31.0,Allscripts Professional PM,allscripts professional pm,2,2,0,0
O*NET,31.0,Allscripts Sunrise,allscripts sunrise,4,4,0,0
O*NET,31.0,Allstar Software Systems Kofax,allstar software systems kofax,1,1,0,0
O*NET,31.0,Almaris E-Learning Systems Financial Accounting Tutor,almaris e-learning systems financial accounting tutor,1,1,0,0
O*NET,31.0,Alpha Four,alpha four,1,1,0,0
O*NET,31.0,Alpha Software Alpha Five,alpha software alpha five,3,3,0,0
O*NET,31.0,AlphaDent,alphadent,1,1,0,0
O*NET,31.0,Alstom ESARAD,alstom esarad,1,1,0,0
O*NET,31.0,Alstom ESATAN,alstom esatan,1,1,0,0
O*NET,31.0,Altair Engineering MotionSolve,altair engineering motionsolve,1,1,0,0
O*NET,31.0,AltaPoint Data Systems AltaPoint Dental,altapoint data systems altapoint dental,1,1,0,0
O*NET,31.0,AltaPoint Data Systems AltaPoint Vision,altapoint data systems altapoint vision,1,1,0,0
O*NET,31.0,Alteer Office,alteer office,2,2,0,0
O*NET,31.0,Alteer Premiere,alteer premiere,1,1,0,0
O*NET,31.0,Altera hardware description language AHDL,altera hardware description language ahdl,1,1,0,0
O*NET,31.0,Altera MAX,altera max,1,1,0,0
O*NET,31.0,Altera Quartus II,altera quartus ii,2,2,0,0
O*NET,31.0,Alteryx software,alteryx software,8,8,8,1
O*NET,31.0,Altia Design,altia design,2,2,0,0
O*NET,31.0,Altium Designer,altium designer,1,1,0,0
O*NET,31.0,Altova MapForce,altova mapforce,2,2,0,0
O*NET,31.0,Alua Software Paddock Pro,alua software paddock pro,1,1,0,0
O*NET,31.0,Amadeus Altea Reservation,amadeus altea reservation,1,1,0,0
O*NET,31.0,Amadeus CRS,amadeus crs,1,1,0,1
O*NET,31.0,Amazing Charts,amazing charts,3,3,0,0
O*NET,31.0,Amazon Data Pipeline,amazon data pipeline,2,2,0,0
O*NET,31.0,Amazon DynamoDB,amazon dynamodb,20,20,20,0
O*NET,31.0,Amazon Elastic Compute Cloud EC2,amazon elastic compute cloud ec2,25,25,25,0
O*NET,31.0,Amazon Elastic Container Service ECS,amazon elastic container service ecs,1,1,0,0
O*NET,31.0,Amazon Kinesis,amazon kinesis,8,8,0,0
O*NET,31.0,Amazon Redshift,amazon redshift,27,27,27,1
O*NET,31.0,Amazon Simple Storage Service S3,amazon simple storage service s3,19,19,0,0
O*NET,31.0,Amazon Web Services AWS CloudFormation,amazon web services aws cloudformation,19,19,19,1
O*NET,31.0,Amazon Web Services AWS SageMaker,amazon web services aws sagemaker,2,2,0,1
O*NET,31.0,Amazon Web Services AWS software,amazon web services aws software,52,52,52,23
O*NET,31.0,Amber Road,amber road,1,1,0,0
O*NET,31.0,Ambient Design ArtRage,ambient design artrage,2,2,0,0
O*NET,31.0,Amcom AUTOS2000,amcom autos2000,1,1,0,0
O*NET,31.0,AMCS Platform,amcs platform,1,1,0,0
O*NET,31.0,American Association of Critical Care Nurses AACN Medicopeia,american association of critical care nurses aacn medicopeia,1,1,0,0
O*NET,31.0,American Data Systems PAWS Veterinary Practice Management,american data systems paws veterinary practice management,1,1,0,0
O*NET,31.0,American Glazing Software AGS WindowPricer,american glazing software ags windowpricer,1,1,0,0
O*NET,31.0,American HealthTech Financial,american healthtech financial,1,1,0,0
O*NET,31.0,American Legalnet eDockets,american legalnet edockets,1,1,0,0
O*NET,31.0,American Legalnet Smart Dockets,american legalnet smart dockets,1,1,0,0
O*NET,31.0,American LegalNet USCourtForms,american legalnet uscourtforms,1,1,0,0
O*NET,31.0,American Medical Association CodeManager,american medical association codemanager,3,3,0,0
O*NET,31.0,American Medical Billing Software PMA,american medical billing software pma,1,1,0,0
O*NET,31.0,American National Standards Institute ANSI C,american national standards institute ansi c,3,3,0,0
O*NET,31.0,American Orthodontics Compu-Ceph,american orthodontics compu-ceph,1,1,0,0
O*NET,31.0,American Orthodontics Photo-Eze,american orthodontics photo-eze,1,1,0,0
O*NET,31.0,American Orthotic and Prosthetic Association CodingPro,american orthotic and prosthetic association codingpro,1,1,0,0
O*NET,31.0,American Precision Instruments Regit,american precision instruments regit,2,2,0,0
O*NET,31.0,American Printing House for the Blind Learn Keys,american printing house for the blind learn keys,1,1,0,0
O*NET,31.0,American Printing House for the Blind Talking Typer,american printing house for the blind talking typer,1,1,0,0
O*NET,31.0,American Riviera Magtax,american riviera magtax,1,1,0,0
O*NET,31.0,American Sign Language ASL browser,american sign language asl browser,1,1,0,0
O*NET,31.0,American Sign Language Browser,american sign language browser,3,3,0,0
O*NET,31.0,AMG Teleran SalesInSync,amg teleran salesinsync,2,2,0,0
O*NET,31.0,Amkai AmkaiCharts,amkai amkaicharts,7,7,0,0
O*NET,31.0,AmoK Translator,amok translator,1,1,0,0
O*NET,31.0,Amortization calculation software,amortization calculation software,1,1,0,0
O*NET,31.0,Amortization loan software,amortization loan software,1,1,0,0
O*NET,31.0,AMPL,ampl,1,1,0,0
O*NET,31.0,AMS REALTIME Projects,ams realtime projects,1,1,0,0
O*NET,31.0,AMS Services AMS 360,ams services ams 360,1,1,0,0
O*NET,31.0,AMS Services AMS Sagitta,ams services ams sagitta,2,2,0,0
O*NET,31.0,AMTdirect,amtdirect,1,1,0,0
O*NET,31.0,Amtec Engineering Tecplot,amtec engineering tecplot,1,1,0,0
O*NET,31.0,Anacomp CaseLogistix,anacomp caselogistix,1,1,0,0
O*NET,31.0,Anadigm Designer2 EDA,anadigm designer2 eda,1,1,0,0
O*NET,31.0,Analog Devices VisualDSP++,analog devices visualdsp++,1,1,0,0
O*NET,31.0,Analyse-it,analyse-it,5,5,0,0
O*NET,31.0,Analysis and building software,analysis and building software,1,1,0,0
O*NET,31.0,Analysis and Visualization of Time Sequences AVTS,analysis and visualization of time sequences avts,1,1,0,0
O*NET,31.0,Analysis of Smoke Control Systems ASCOS,analysis of smoke control systems ascos,1,1,0,0
O*NET,31.0,Analytical Graphics STK Expert Edition,analytical graphics stk expert edition,1,1,0,0
O*NET,31.0,Analytical software,analytical software,1,1,0,0
O*NET,31.0,Analyze,analyze,1,1,0,0
O*NET,31.0,AnalyzerXL,analyzerxl,3,3,0,0
O*NET,31.0,Anand Systems ASI FrontDesk,anand systems asi frontdesk,1,1,0,0
O*NET,31.0,Anasazi Software Assessment and Treatment Plan Systems,anasazi software assessment and treatment plan systems,1,1,0,0
O*NET,31.0,Anasazi Software Client Data System,anasazi software client data system,2,2,0,0
O*NET,31.0,Anatomic pathology software,anatomic pathology software,1,1,0,0
O*NET,31.0,ANCA ToolRoom,anca toolroom,1,1,0,0
O*NET,31.0,AndersonBell Abstat,andersonbell abstat,1,1,0,0
O*NET,31.0,Anesthesia machine software,anesthesia machine software,1,1,0,0
O*NET,31.0,Angoss KnowledgeSEEKER,angoss knowledgeseeker,1,1,0,0
O*NET,31.0,Animal Intelligence Software Animal Intelligence,animal intelligence software animal intelligence,1,1,0,0
O*NET,31.0,Animal Shelter Manager,animal shelter manager,1,1,0,0
O*NET,31.0,Animation software,animation software,1,1,0,0
O*NET,31.0,Aninoquisi MesoTRAC,aninoquisi mesotrac,1,1,0,0
O*NET,31.0,ANISN dose assessment computer code,anisn dose assessment computer code,1,1,0,0
O*NET,31.0,Anisotropic Crystalline Etch Simulation ACES,anisotropic crystalline etch simulation aces,1,1,0,0
O*NET,31.0,Annuities analysis software,annuities analysis software,2,2,0,0
O*NET,31.0,Anodas Software Limited Phoenix,anodas software limited phoenix,1,1,0,0
O*NET,31.0,Ansible software,ansible software,29,29,29,4
O*NET,31.0,Ansoft HFSS,ansoft hfss,1,1,0,0
O*NET,31.0,Ansoft Simplorer,ansoft simplorer,2,2,0,0
O*NET,31.0,ANSYS AQWA,ansys aqwa,1,1,0,0
O*NET,31.0,ANSYS ASAS,ansys asas,1,1,0,0
O*NET,31.0,Ansys Fluent,ansys fluent,8,8,0,0
O*NET,31.0,ANSYS LS-DYNA,ansys ls-dyna,2,2,0,0
O*NET,31.0,ANSYS Mechanical,ansys mechanical,1,1,0,0
O*NET,31.0,ANSYS Multiphysics,ansys multiphysics,3,3,0,0
O*NET,31.0,ANSYS simulation software,ansys simulation software,12,12,0,4
O*NET,31.0,Antek HealthWare LabDAQ,antek healthware labdaq,2,2,0,0
O*NET,31.0,Antenna House,antenna house,1,1,0,0
O*NET,31.0,AnthillPro,anthillpro,1,1,0,0
O*NET,31.0,Anthropometric databases,anthropometric databases,1,1,0,0
O*NET,31.0,Anti-phishing software,anti-phishing software,1,1,0,0
O*NET,31.0,Anti-spyware software,anti-spyware software,3,3,0,0
O*NET,31.0,Anti-Trojan software,anti-trojan software,1,1,0,0
O*NET,31.0,Antivirus software,antivirus software,3,3,0,0
O*NET,31.0,Anvil Studio,anvil studio,1,1,0,0
O*NET,31.0,AOL MapQuest,aol mapquest,3,3,0,0
O*NET,31.0,Aonix Software Through Pictures,aonix software through pictures,1,1,0,0
O*NET,31.0,AP ENPS,ap enps,1,1,0,0
O*NET,31.0,Apache Accumulo,apache accumulo,1,1,0,0
O*NET,31.0,Apache Airflow,apache airflow,6,6,6,1
O*NET,31.0,Apache Ant,apache ant,20,20,0,0
O*NET,31.0,Apache Avro,apache avro,4,4,0,0
O*NET,31.0,Apache Cassandra,apache cassandra,29,29,29,0
O*NET,31.0,Apache Continuum,apache continuum,1,1,0,0
O*NET,31.0,Apache Flex,apache flex,1,1,0,0
O*NET,31.0,Apache Flume,apache flume,5,5,0,0
O*NET,31.0,Apache Groovy,apache groovy,24,24,0,0
O*NET,31.0,Apache Gump,apache gump,1,1,0,0
O*NET,31.0,Apache Hadoop,apache hadoop,41,41,41,3
O*NET,31.0,Apache Hadoop YARN,apache hadoop yarn,1,1,0,0
O*NET,31.0,Apache HBase,apache hbase,5,5,0,0
O*NET,31.0,Apache Hive,apache hive,31,31,31,0
O*NET,31.0,Apache HTTP Server,apache http server,28,28,0,0
O*NET,31.0,Apache JMeter,apache jmeter,4,4,0,1
O*NET,31.0,Apache Kafka,apache kafka,27,27,27,5
O*NET,31.0,Apache Mahout,apache mahout,2,2,0,0
O*NET,31.0,Apache Maven,apache maven,21,21,21,0
O*NET,31.0,Apache MXNet,apache mxnet,2,2,0,0
O*NET,31.0,Apache Oozie,apache oozie,4,4,0,0
O*NET,31.0,Apache Pig,apache pig,33,33,0,0
O*NET,31.0,Apache Solr,apache solr,26,26,0,0
O*NET,31.0,Apache Spark,apache spark,23,23,23,4
O*NET,31.0,Apache Sqoop,apache sqoop,4,4,0,0
O*NET,31.0,Apache Struts,apache struts,24,24,0,0
O*NET,31.0,Apache Subversion SVN,apache subversion svn,24,24,24,0
O*NET,31.0,Apache Tomcat,apache tomcat,23,23,23,0
O*NET,31.0,Apatar,apatar,2,2,0,0
O*NET,31.0,ApE A Plasmid Editor,ape a plasmid editor,1,1,0,0
O*NET,31.0,Apex Business Software iBenefits,apex business software ibenefits,1,1,0,0
O*NET,31.0,Apex Business Software iHR,apex business software ihr,1,1,0,0
O*NET,31.0,Apex IV Assessor,apex iv assessor,1,1,0,0
O*NET,31.0,Apex IV Fee Appraiser,apex iv fee appraiser,1,1,0,0
O*NET,31.0,Apex MobileSketch,apex mobilesketch,1,1,0,0
O*NET,31.0,Apfloat,apfloat,1,1,0,0
O*NET,31.0,API Healthcare ActiveStaffer,api healthcare activestaffer,1,1,0,0
O*NET,31.0,API Navigator,api navigator,1,1,0,0
O*NET,31.0,Apian SurveyPro,apian surveypro,1,1,0,0
O*NET,31.0,APLAC,aplac,1,1,0,0
O*NET,31.0,Apollo Photonics APSS,apollo photonics apss,1,1,0,0
O*NET,31.0,Apollo Reservation System,apollo reservation system,1,1,0,0
O*NET,31.0,App Software Associations AppTrak.net,app software associations apptrak.net,1,1,0,0
O*NET,31.0,APPCA Personal Chef Office,appca personal chef office,1,1,0,0
O*NET,31.0,AppFolio Property Manager,appfolio property manager,1,1,0,0
O*NET,31.0,Appium,appium,1,1,0,1
O*NET,31.0,Apple AppleScript,apple applescript,1,1,0,0
O*NET,31.0,Apple AppleWorks,apple appleworks,4,4,0,0
O*NET,31.0,Apple Cocoa,apple cocoa,3,3,0,0
O*NET,31.0,Apple DrawBerry,apple drawberry,1,1,0,0
O*NET,31.0,Apple DVD Studio Pro,apple dvd studio pro,2,2,0,0
O*NET,31.0,Apple Final Cut Express,apple final cut express,2,2,0,0
O*NET,31.0,Apple Final Cut Pro,apple final cut pro,45,45,0,2
O*NET,31.0,Apple Final Cut Studio,apple final cut studio,1,1,0,0
O*NET,31.0,Apple GarageBand,apple garageband,1,1,0,0
O*NET,31.0,Apple iDVD,apple idvd,2,2,0,0
O*NET,31.0,Apple iMovie,apple imovie,9,9,0,0
O*NET,31.0,Apple iOS,apple ios,17,17,17,2
O*NET,31.0,Apple iPhoto,apple iphoto,2,2,0,0
O*NET,31.0,Apple iWork,apple iwork,2,2,0,0
O*NET,31.0,Apple iWork Keynote,apple iwork keynote,7,7,0,0
O*NET,31.0,Apple iWork Numbers,apple iwork numbers,2,2,0,0
O*NET,31.0,Apple iWork Pages,apple iwork pages,5,5,0,0
O*NET,31.0,Apple Keynote,apple keynote,17,17,0,0
O*NET,31.0,Apple Logic Pro,apple logic pro,2,2,0,0
O*NET,31.0,Apple macOS,apple macos,57,57,57,2
O*NET,31.0,Apple MainStage,apple mainstage,1,1,0,0
O*NET,31.0,Apple Numbers for Mac,apple numbers for mac,1,1,0,0
O*NET,31.0,Apple QuickTime,apple quicktime,4,4,0,0
O*NET,31.0,Apple Safari,apple safari,21,21,21,3
O*NET,31.0,Apple Shazam,apple shazam,1,1,0,0
O*NET,31.0,Apple Xsan,apple xsan,1,1,0,0
O*NET,31.0,Appletree,appletree,7,7,0,0
O*NET,31.0,AppliCad Roof Wizard,applicad roof wizard,2,2,0,0
O*NET,31.0,Applicant tracking software,applicant tracking software,6,6,0,3
O*NET,31.0,ApplicantPro iApplicants,applicantpro iapplicants,1,1,0,0
O*NET,31.0,Application management software,application management software,4,4,0,0
O*NET,31.0,Application Software SHEAR,application software shear,1,1,0,0
O*NET,31.0,Application-specific integrated circuit ASIC logic synthesis software,application-specific integrated circuit asic logic synthesis software,1,1,0,0
O*NET,31.0,Applied Biosystems GeneMapper,applied biosystems genemapper,1,1,0,0
O*NET,31.0,Applied Computer Systems JOBPOWER,applied computer systems jobpower,1,1,0,0
O*NET,31.0,Applied Flow Technology AFT Arrow,applied flow technology aft arrow,1,1,0,0
O*NET,31.0,Applied Flow Technology AFT Fathom,applied flow technology aft fathom,1,1,0,0
O*NET,31.0,Applied Imagery Quick Terrain Modeler,applied imagery quick terrain modeler,1,1,0,0
O*NET,31.0,Applied Production ProFab,applied production profab,1,1,0,0
O*NET,31.0,Applied Production ProFold,applied production profold,1,1,0,0
O*NET,31.0,Applied Search Technology CADFind,applied search technology cadfind,1,1,0,0
O*NET,31.0,Applied Software Technologies Asset Maintenance and Materials Management System,applied software technologies asset maintenance and materials management system,1,1,0,0
O*NET,31.0,Applied Systems Associates aSa Rebar,applied systems associates asa rebar,1,1,0,0
O*NET,31.0,Applied Systems The Agency Manager,applied systems the agency manager,1,1,0,0
O*NET,31.0,Applied Systems Vision,applied systems vision,2,2,0,0
O*NET,31.0,Appligent Citation FDFMerge,appligent citation fdfmerge,1,1,0,0
O*NET,31.0,Appointment scheduling software,appointment scheduling software,20,20,0,0
O*NET,31.0,Appointment Search,appointment search,1,1,0,0
O*NET,31.0,AppointmentQuest Online Appointment Manager,appointmentquest online appointment manager,1,1,0,0
O*NET,31.0,AppointmentQuest Online Appointment Scheduler,appointmentquest online appointment scheduler,1,1,0,0
O*NET,31.0,Appraisal software,appraisal software,1,1,0,0
O*NET,31.0,Aprimo Marketing,aprimo marketing,1,1,0,0
O*NET,31.0,Aptean Made2Manage,aptean made2manage,3,3,0,0
O*NET,31.0,Aptean Onyx CRM,aptean onyx crm,1,1,0,0
O*NET,31.0,Aptech Systems GAUSS,aptech systems gauss,7,7,0,0
O*NET,31.0,Apteryx Imaging Suite,apteryx imaging suite,1,1,0,0
O*NET,31.0,Aqsis Renderer,aqsis renderer,1,1,0,0
O*NET,31.0,AquaSoft Farm Manager,aquasoft farm manager,1,1,0,0
O*NET,31.0,Aquatic Plant Information Retrieval System APIRS,aquatic plant information retrieval system apirs,1,1,0,0
O*NET,31.0,Aquifer test software,aquifer test software,1,1,0,0
O*NET,31.0,ArbelSoft TailorMax,arbelsoft tailormax,1,1,0,0
O*NET,31.0,Arbita OnePost,arbita onepost,1,1,0,0
O*NET,31.0,Arbita OneWorld,arbita oneworld,1,1,0,0
O*NET,31.0,Arbor Image Draftsman,arbor image draftsman,1,1,0,0
O*NET,31.0,Arbutus Analyzer,arbutus analyzer,1,1,0,0
O*NET,31.0,ARC Logics Sword,arc logics sword,1,1,0,0
O*NET,31.0,Arc Second PocketCAD,arc second pocketcad,1,1,0,0
O*NET,31.0,ArcGIS Web AppBuilder,arcgis web appbuilder,1,1,0,0
O*NET,31.0,Archeological Sites Management Information System ASMIS,archeological sites management information system asmis,1,1,0,0
O*NET,31.0,Archer Compliance Management,archer compliance management,1,1,0,0
O*NET,31.0,Architectural Energy Corporation ENFORMA Building Diagnostics,architectural energy corporation enforma building diagnostics,2,2,0,0
O*NET,31.0,Architectural Energy Corporation REM/Rate,architectural energy corporation rem/rate,1,1,0,0
O*NET,31.0,Architectural Energy Corporation VisualDOE,architectural energy corporation visualdoe,1,1,0,0
O*NET,31.0,Architecture description language ADL,architecture description language adl,1,1,0,0
O*NET,31.0,Archival databases,archival databases,1,1,0,0
O*NET,31.0,ArchiveGrid,archivegrid,1,1,0,0
O*NET,31.0,Archives Wiki,archives wiki,1,1,0,0
O*NET,31.0,Archivists' Toolkit,archivists' toolkit,1,1,0,1
O*NET,31.0,Archon,archon,1,1,0,0
O*NET,31.0,Arcline ArcFreight,arcline arcfreight,1,1,0,0
O*NET,31.0,ARCOM Masterspec,arcom masterspec,1,1,0,0
O*NET,31.0,ArcSight Enterprise Threat and Risk Management,arcsight enterprise threat and risk management,4,4,0,0
O*NET,31.0,Ardexus Mode,ardexus mode,1,1,0,0
O*NET,31.0,Ardexus TASC,ardexus tasc,1,1,0,0
O*NET,31.0,ArduPilot Mission Planner,ardupilot mission planner,3,3,0,0
O*NET,31.0,Arena Health Systems Phys-X,arena health systems phys-x,1,1,0,0
O*NET,31.0,ArenaSoft Estimating,arenasoft estimating,1,1,0,0
O*NET,31.0,ARES Corporation PRISM Project Estimator,ares corporation prism project estimator,1,1,0,0
O*NET,31.0,ARfit,arfit,1,1,0,0
O*NET,31.0,Argos Software ABECAS Insight,argos software abecas insight,1,1,0,0
O*NET,31.0,Argos Software ABECAS Insight FMS,argos software abecas insight fms,1,1,0,0
O*NET,31.0,Argos Software ABECAS Insight WMS,argos software abecas insight wms,1,1,0,0
O*NET,31.0,Argosy Legal Systems Power Closer,argosy legal systems power closer,2,2,0,0
O*NET,31.0,Argus ONE Open Numerical Environments,argus one open numerical environments,1,1,0,0
O*NET,31.0,Argus Perceptual Mapper,argus perceptual mapper,1,1,0,0
O*NET,31.0,Aris Global Register,aris global register,1,1,0,0
O*NET,31.0,ARK Software Ark Shelter Software,ark software ark shelter software,1,1,0,0
O*NET,31.0,Arkenstone Atlas Speaks,arkenstone atlas speaks,1,1,0,0
O*NET,31.0,Arkitektia Flight Itinerary,arkitektia flight itinerary,1,1,0,0
O*NET,31.0,Armand Morin MultiTrack Generator,armand morin multitrack generator,1,1,0,0
O*NET,31.0,Armchair Machinist software,armchair machinist software,1,1,0,0
O*NET,31.0,ARMON Technologies XLActuary,armon technologies xlactuary,1,1,0,0
O*NET,31.0,Army Food Management Information System,army food management information system,1,1,0,0
O*NET,31.0,Arobas Music Guitar Pro,arobas music guitar pro,1,1,0,0
O*NET,31.0,Arpege Music Pizzicato,arpege music pizzicato,1,1,0,0
O*NET,31.0,Arping,arping,1,1,0,0
O*NET,31.0,Arrival Departure Information System ADIS,arrival departure information system adis,1,1,0,0
